ID_UNI,Universidad,Facultad,Título,Tipo de Título,Duración,Condiciones,Domicilio,Teléfono,Web,Mail
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Licenciado Kinesiólogo-Fisiatra,Grado,6 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Martillero y Corredor Público Rural,Otros Pregrados,2.5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Médico,Grado,6.5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Odontólogo,Grado,6 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Podólogo Universitario,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Procurador,Título Intermedio,4 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor/a de Enseñanza Secundaria y Superior en  Ciencias Ambientales,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor/a de Enseñanza Secundaria y Superior en Ciencias de la Educación,Grado,6 Años,Consulte con la Institución,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Bibliotecología y Ciencia de la Información,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Ciencia Política,Grado,5 Años,Consulte con la Institución,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Ciencias Antropológicas,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Ciencias de la Atmósfera,Grado,9 Cuatrimestres,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Ciencias de la Computación,Grado,9 Cuatrimestres,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Ciencias de la Comunicación Social,Grado,6 Años,Consulte con la Institución,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Ciencias Geológicas,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Física,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Historia,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en la especialidad Biología,Grado,6 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Letras,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Matemática,Grado,5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Psicología,Grado,6 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Química,Grado,5.5 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Relaciones del Trabajo,Grado,5 Años,Consulte con la Institución,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Media y Superior en Trabajo Social,Grado,5 Años,Consulte con la Institución,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,"Profesor de Enseñanza Secundaria, Normal y Especial en Sociología",Grado,6 Años,Consulte con la Institución,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor de Enseñanza Secundaria y Superior en Filosofía,Grado,6 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Profesor para la Enseñanza Media y Superior en Ciencias Jurídicas,Grado,6 Años,Consulte con la Institución,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico/a Radiólogo/a Universitario/a,Título Intermedio,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico en Floricultura,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico en Jardinería,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico en Producción Vegetal Orgánica,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico en Turismo Rural,Otros Pregrados,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico Universitario en Anestesia,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico Universitario en Cosmetología Facial y Corporal,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico Universitario en Hemoterapia e Inmunohematología,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico Universitario en Instrumentación Quirúrgica,Otros Pregrados,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico Universitario en Medicina Nuclear,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico Universitario en Óptica y Contactología,Técnico Instrumental,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Técnico Universitario en Prácticas Cardiológicas,Otros Pregrados,3 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Mercedes,Veterinario,Grado,7 Años,Ingreso Directo,47 666 - Mercedes - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Abogado,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Actuario/a,Grado,5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Actuario (Economía),Grado,5.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Analista en Relaciones del Trabajo,Título Intermedio,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Analista Universitario de Computación,Título Intermedio,4 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Analista Universitario en Economía y Administración Agrarias,Título Intermedio,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Arquitecto,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Asistente de Investigación en Física,Título Intermedio,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Bachiller Universitario en Agronomía,Título Intermedio,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Bachiller Universitario en Ciencias Ambientales,Título Intermedio,3.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Bachiller Universitario en Derecho,Título Intermedio,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Bioquímico/a,Grado,5.5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Calígrafo Público,Otros Pregrados,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Contador Público,Grado,5.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Diplomado en Bibliotecología,Título Intermedio,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Diseñador de Imagen y Sonido,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Diseñador de Indumentaria,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Diseñador Gráfico,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Diseñador Industrial,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Diseñador Textil,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Editor,Otros Pregrados,3 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Enfermera/o Universitaria/o,Título Intermedio,5 Cuatrimestres,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Farmacéutico/a,Grado,5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a Agrimensor/a,Grado,11 Cuatrimestres,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a Electrónico/a,Grado,6 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a en Alimentos,Grado,5.5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a en Energía Eléctrica,Grado,5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a en Informática,Grado,6 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a en Petróleo,Grado,6 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero Agrónomo,Grado,5.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a Industrial,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a Mecánico/a,Grado,5.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a Naval,Grado,5.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero/a Químico/a,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero Civil,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Ingeniero de Alimentos,Grado,6 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado/a en Administración,Grado,4.5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado/a en Ciencias de Datos,Grado,5.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado/a en Ciencias de la Educación,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado/a en Economía,Grado,4.5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado/a en Podología - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,3 Cuatrimestres,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado/a en Sistemas de Información de las Organizaciones,Grado,5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Análisis de Sistemas,Grado,9 Cuatrimestres,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Archivología,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Gestión de Unidades de Información,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Preservación y Conservación,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Procesamiento de la Información,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Recursos y Servicios de Información,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Tecnología de la Información,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencia Política,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Ambientales,Grado,5.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Antropológicas (Orientación Arqueológica),Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Antropológicas (Orientación Sociocultural),Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Biológicas,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias de la Atmósfera,Grado,5 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias de la Computación,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias de la Comunicación,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Físicas,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Geológicas,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Matemáticas,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Oceanográficas,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Ciencias Químicas,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Economía y Administración Agrarias,Grado,4.5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Enfermería,Grado,4 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Enfermería - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,2 Años,Consulte con la Institución,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Filosofía,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Geografía,Grado,6 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
33,Universidad de Buenos Aires,Centro Universitario Regional Norte,Licenciado en Historia,Grado,5 Años,Ingreso Directo,Cordoba 1999 - San Isidro - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar
