ID_SISTEMA,Universidad,Facultad,Título,Tipo,Duración,Ingreso,Domicilio,Teléfono,Web,Mail,Tipo_Gestion,RIASEC_Codes,Disciplina_Principal,Provincia
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Arquitecto,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,CERIAS|CERIAS|CERIAS|CERIAS|CERIAS|CERIAS,Arquitecto,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Asistente de Investigación en Física,Título Intermedio,3 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,CERIAS|CERIAS|CERIAS|CERIAS|CERIAS|CERIAS,Asistente De Investigación En Física,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Bachiller Universitario en Agronomía,Título Intermedio,3 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,AISREC|SEAIRC|AERCIS|CISERA|ARSICE|RISEAC,Bachiller Universitario En Agronomía,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Bachiller Universitario en Ciencias Ambientales,Título Intermedio,3.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Bachiller Universitario En Ciencias Ambientales,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Bachiller Universitario en Derecho,Título Intermedio,3 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Bachiller Universitario En Derecho,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Bioquímico/a,Grado,5.5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RIACSE|RIASCE|RIACSE|RISEAC|RISECA,Bioquímico/A,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Calígrafo Público,Otros Pregrados,3 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Calígrafo Público,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Contador Público,Grado,5.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIACSE|RIASEC|RIASCE|RIACSE|RISEAC|RISECA,Contador Público,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Diplomado en Bibliotecología,Título Intermedio,3 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Diplomado En Bibliotecología,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Diseñador de Imagen y Sonido,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Diseñador De Imagen Y Sonido,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Diseñador de Indumentaria,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Diseñador De Indumentaria,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Diseñador Gráfico,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Diseñador Gráfico,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Diseñador Industrial,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Diseñador Industrial,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Diseñador Textil,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Diseñador Textil,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Editor,Otros Pregrados,3 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Editor,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Enfermera/o Universitaria/o,Título Intermedio,1.67 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,AISCER|ASICER|AISERC|AISCER|AISERC|AISCER,Enfermera/O Universitaria/O,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Farmacéutico/a,Grado,5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIACSE|RIASEC|RIASCE|RIACSE|RISEAC|RISECA,Farmacéutico/A,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a Agrimensor/a,Grado,3.67 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RIACES|RIASEC|RIASCE|RISEAC,Ingeniero/A Agrimensor/A,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a Electrónico/a,Grado,6 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ingeniero/A Electrónico/A,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a en Alimentos,Grado,5.5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,ISRECA|EISRCA|ACRISE|CESIRA|ACSEIR|RICAES,Alimentos,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a en Energía Eléctrica,Grado,5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Energía Eléctrica,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a en Informática,Grado,6 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IARESC|IAERCS|IAERSC|IASREC|IASCRE|CARESI,Informática,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a en Petróleo,Grado,6 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SECIAR|EASICR|IRCASE|SCRAEI|EASCRI|SAERIC,Petróleo,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero Agrónomo,Grado,5.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RISACE|SIAERC|SIAERC|SIAERC,Ingeniero Agrónomo,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a Industrial,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SCAREI|ISEARC|RCSIEA|SRICEA|ECIRSA|EARICS,Ingeniero/A Industrial,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a Mecánico/a,Grado,5.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SRAECI|RSCIEA|RASICE|RSEACI|AIRECS|ESARCI,Ingeniero/A Mecánico/A,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a Naval,Grado,5.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,CIREAS|ERISAC|RACEIS|ISCERA|ACRSIE|ISCRAE,Ingeniero/A Naval,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero/a Químico/a,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,CEIRAS|IASCER|AESRIC|SARICE|IRESAC|SRIACE,Ingeniero/A Químico/A,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero Civil,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RISACE|SIAERC|SIAERC|SIAERC,Ingeniero Civil,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Ingeniero de Alimentos,Grado,6 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RAEICS|IECARS|SRCIEA|AIERSC|SEICAR|RISACE,Ingeniero De Alimentos,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado/a en Administración,Grado,4.5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Administración,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado/a en Ciencias de Datos,Grado,5.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RISACE|SIAERC|SIAERC|SIAERC,Ciencias De Datos,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado/a en Ciencias de la Educación,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Ciencias De La Educación,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado/a en Economía,Grado,4.5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Economía,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado/a en Podología - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,1 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,AISCER|ASICER|AISERC|AISCER|AISERC|AISCER,Podología,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado/a en Sistemas de Información de las Organizaciones,Grado,5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IARESC|IAERCS|IAERSC|IASREC|IASCRE|CARESI,Sistemas De Información De Las Organizaciones,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Análisis de Sistemas,Grado,3 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IARESC|IAERCS|IAERSC|IASREC|IASCRE|CARESI,Análisis De Sistemas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Archivología,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Bibliotecología Y Ciencias De La Información Con Orientación En Archivología,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Gestión de Unidades de Información,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Bibliotecología Y Ciencias De La Información Con Orientación En Gestión De Unidades De Información,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Preservación y Conservación,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Bibliotecología Y Ciencias De La Información Con Orientación En Preservación Y Conservación,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Procesamiento de la Información,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Bibliotecología Y Ciencias De La Información Con Orientación En Procesamiento De La Información,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Recursos y Servicios de Información,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Bibliotecología Y Ciencias De La Información Con Orientación En Recursos Y Servicios De Información,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Tecnología de la Información,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Bibliotecología Y Ciencias De La Información Con Orientación En Tecnología De La Información,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencia Política,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Política,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Ambientales,Grado,5.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Ambientales,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Antropológicas (Orientación Arqueológica),Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Ciencias Antropológicas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Antropológicas (Orientación Sociocultural),Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Ciencias Antropológicas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Biológicas,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Biológicas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias de la Atmósfera,Grado,5 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias De La Atmósfera,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias de la Computación,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IARESC|IAERCS|IAERSC|IASREC|IASCRE|CARESI,Ciencias De La Computación,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias de la Comunicación,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Ciencias De La Comunicación,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Físicas,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Físicas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Geológicas,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Geológicas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Matemáticas,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Matemáticas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Oceanográficas,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Oceanográficas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Ciencias Químicas,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Ciencias Químicas,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Economía y Administración Agrarias,Grado,4.5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RAISCE|IASCRE,Economía Y Administración Agrarias,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Enfermería,Grado,4 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RIASCE|RIASCE|RISEAC|SIAERC|SIACER,Enfermería,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Enfermería - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,2 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,AISCER|ASICER|AISERC|AISCER|AISERC|AISCER,Enfermería,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Filosofía,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SACIER|SACREI|SAECIR|SAERIC|SAIERC|SAIREC,Filosofía,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Geografía,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Geografía,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Historia,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,SACIER|SACREI|SAECIR|SAERIC|SAIERC|SAIREC,Historia,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Letras,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RIACES|RIACES|RISACE,Letras,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Musicoterapia,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IAERCS|IAERSC|IASREC|IASCRE|CARESI|SCIERA,Musicoterapia,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Nutrición,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RIASCE|RIASCE|RISEAC|SIAERC|SIAERC,Nutrición,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Obstetricia,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,AISCER|ASICER|AISERC|AISCER|AISERC|AISCER,Obstetricia,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Paleontología,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,EARSIC|ARSCIE|IRAECS|IRAESC|ICASRE|SIACRE,Paleontología,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Planificación y Diseño del Paisaje,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RISEAC|SIAERC,Planificación Y Diseño Del Paisaje,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Producción de Bioimágenes,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,AISCER|ASICER|AISERC|AISCER|AISERC|AISCER,Producción De Bioimágenes,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Producción de Bioimágenes - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,3 Años,Consulte con la Institución,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,AISCER|ASICER|AISERC|AISCER|AISERC|AISCER,Producción De Bioimágenes,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Psicología,Grado,6 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RIACES|RISACE|SIAERC,Psicología,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Relaciones del Trabajo,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,IESRAC|ISCREA|CIRSEA|RSIECA|CRIAES|RIESCA,Relaciones Del Trabajo,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Sociología,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RIASEC|RIASCE|RISACE|RISEAC,Sociología,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Terapia Ocupacional,Grado,4 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RISACE|SIAERC|SIAERC|SIAERC,Terapia Ocupacional,"Campana, Buenos Aires"
33,Universidad de Buenos Aires,Centro Universitario Regional Campana,Licenciado en Trabajo Social,Grado,5 Años,Ingreso Directo,Castelli 562 - Campana - Buenos Aires,(011) 52855000,https://www.cbc.uba.ar/,doeinfo@rec.uba.ar,Pública,RISEAC|SIAERC|SIAERC|SIAERC,Trabajo Social,"Campana, Buenos Aires"
